formula,Temperature,zt
Sr0.6Ca0.4Ti0.97Nb0.03O3,200,0.082847097
Sr0.6Ca0.4Ti0.97Nb0.03O3,250,0.097920046
Sr0.6La0.1Ba0.3Nb2O6,350,0.011794594
Sr0.6La0.1Ba0.3Nb2O6,400,0.019748897
Sr0.6La0.1Ba0.3Nb2O6,450,0.03080147
Sr0.6La0.1Ba0.3Nb2O6,550,0.057036617
Sr0.6La0.1Ba0.3Nb2O6,600,0.070698091
Sr0.6La0.1Ba0.3Nb2O6,750,0.110830609
Sr0.6La0.1Ba0.3Nb2O6,800,0.123995186
Sr0.6La0.1Ba0.3Nb2O6,900,0.15019052
Sr0.6La0.1Ba0.3Nb2O6,950,0.162833057
Sr0.6La0.1Ba0.3Nb2O6,1050,0.184141508
Sr0.75Ca0.25Ti0.97Nb0.03O3,50,0.018833381
Sr0.75Ca0.25Ti0.97Nb0.03O3,200,0.09405523
Sr0.75Ca0.25Ti0.97Nb0.03O3,250,0.10273815
Sr0.77Ca0.1Si2,50,0.024347168
Sr0.77Ca0.1Si2,150,0.145576198
Sr0.77Ca0.1Si2,200,0.188618619
Sr0.7Ba0.3Nb2O6,350,0.010940215
Sr0.7Ba0.3Nb2O6,400,0.021378827
Sr0.7Ba0.3Nb2O6,450,0.030135806
Sr0.7Ba0.3Nb2O6,500,0.038636346
Sr0.7Ba0.3Nb2O6,550,0.049979157
Sr0.7Ba0.3Nb2O6,600,0.066167401
Sr0.7Ba0.3Nb2O6,650,0.075279326
Sr0.7Ba0.3Nb2O6,700,0.088696412
Sr0.7Ba0.3Nb2O6,750,0.108069738
Sr0.7Ba0.3Nb2O6,800,0.121940111
Sr0.7Ba0.3Nb2O6,850,0.130217467
Sr0.7Ba0.3Nb2O6,900,0.143727544
Sr0.7Ba0.3Nb2O6,950,0.16053575
Sr0.7Ba0.3Nb2O6,1000,0.167112317
Sr0.7Ba0.3Nb2O6,1050,0.183093427
Sr0.7Ca0.1Si2,50,0.0275538
Sr0.7Ca0.1Si2,100,0.077093886
Sr0.7Ca0.1Si2,150,0.13157865
Sr0.7Ca0.1Si2,200,0.179090865
Sr0.7Ca0.1Si2,250,0.211175554
Sr0.82Ca0.18Ti0.97Nb0.03O3,50,0.037391485
Sr0.82Ca0.18Ti0.97Nb0.03O3,100,0.055902957
Sr0.82Ca0.18Ti0.97Nb0.03O3,150,0.073604144
Sr0.82Ca0.18Ti0.97Nb0.03O3,200,0.092065793
Sr0.82Ca0.18Ti0.97Nb0.03O3,250,0.101902198
Sr0.83Ca0.1Si2,50,0.013814422
Sr0.83Ca0.1Si2,100,0.046449657
Sr0.83Ca0.1Si2,150,0.079672396
Sr0.83Ca0.1Si2,200,0.105054652
Sr0.83Ca0.1Si2,250,0.120274445
Sr0.86Ba0.14Si2,100,0.021685502
Sr0.86Ba0.14Si2,150,0.045744481
Sr0.86Ba0.14Si2,200,0.068981703
Sr0.86Ba0.14Si2,250,0.085349241
Sr0.8La0.067Ti0.8Nb0.2O3,650,0.002256877
Sr0.8La0.067Ti0.8Nb0.2O3,700,0.002510682
Sr0.8La0.067Ti0.8Nb0.2O3,750,0.002717752
Sr0.8La0.06Ti0.8Nb0.2O3,700,0.180343137
Sr0.8Ti0.9Nb0.1O,500,0.000206822
Sr0.8Ti0.9Nb0.1O,600,0.000678324
Sr0.8Ti0.9Nb0.1O,650,0.000943861
Sr0.8Ti0.9Nb0.1O,700,0.001095287
Sr0.8Ti0.9Nb0.1O,750,0.001006758
Sr0.90Ba0.10Si2,150,0.03840189
Sr0.90Ba0.10Si2,200,0.064683597
Sr0.91Ba0.09Si2,50,0.005313068
Sr0.91Ba0.09Si2,100,0.025174184
Sr0.91Ba0.09Si2,150,0.062722905
Sr0.91Ba0.09Si2,200,0.108053613
Sr0.91Ba0.09Si2,250,0.146960138
Sr0.91Ba0.09Si2,300,0.167805557
Sr0.91Ba0.09Si2,350,0.168392001
Sr0.92Ca0.08Si2,100,0.017629415
Sr0.92Ca0.08Si2,150,0.034662114
Sr0.92Ca0.08Si2,200,0.048455151
Sr0.93Ba0.07Si2,50,0.003077313
Sr0.93Ba0.07Si2,100,0.018412541
Sr0.93Ba0.07Si2,150,0.049306732
Sr0.95La0.05TiO3,100,0.03736319
Sr0.95La0.05TiO3,150,0.048906705
Sr0.95La0.05TiO3,200,0.05651365
Sr0.95La0.05TiO3,250,0.06493918
Sr0.95Ca0.05Ti0.97Nb0.03O3,150,0.067197751
Sr0.95Ca0.05Ti0.97Nb0.03O3,200,0.079802508
Sr0.95Ca0.05Ti0.97Nb0.03O3,250,0.087664682
Sr0.95La0.05Ti0.02Mn0.0126O3,50,0.020688313
Sr0.95La0.05Ti0.02Mn0.0126O3,100,0.047366046
Sr0.95La0.05Ti0.02Mn0.0126O3,150,0.075023665
Sr0.95La0.05Ti0.02Mn0.0126O3,200,0.103974501
Sr0.95La0.05Ti0.02Mn0.0126O3,250,0.1316055
Sr0.97Y0.03Si2,100,0.000278783
Sr0.97Y0.03Si2,250,0.05338355
Sr0.98Na0.02Cd2Sb2,450,0.156466586
Sr0.98Na0.02Cd2Sb2,500,0.189444774
Sr0.98Na0.02Cd2Sb2,550,0.224981058
Sr0.98Na0.02Cd2Sb2,600,0.266334828
Sr0.98Na0.02Cd2Sb2,650,0.310370543
Sr0.995Na0.005Cd2Sb2,350,0.136699718
Sr0.995Na0.005Cd2Sb2,400,0.2031847
Sr0.995Na0.005Cd2Sb2,450,0.283306876
Sr0.995Na0.005Cd2Sb2,500,0.371533965
Sr0.995Na0.005Cd2Sb2,550,0.46051973
Sr0.995Na0.005Cd2Sb2,600,0.543689407
Sr0.995Na0.005Cd2Sb2,650,0.617825134
Sr0.9975Na0.0025Cd2Sb2,350,0.129592874
Sr0.9975Na0.0025Cd2Sb2,400,0.210538587
Sr0.9975Na0.0025Cd2Sb2,450,0.30765427
Sr0.9975Na0.0025Cd2Sb2,500,0.409721342
Sr0.9975Na0.0025Cd2Sb2,550,0.506544652
Sr0.9975Na0.0025Cd2Sb2,600,0.59151993
Sr0.9975Na0.0025Cd2Sb2,650,0.664201241
Sr0.999Na0.001Cd2Sb2,350,0.120515121
Sr0.999Na0.001Cd2Sb2,400,0.185130904
Sr0.999Na0.001Cd2Sb2,450,0.253820019
Sr0.999Na0.001Cd2Sb2,500,0.31918412
Sr0.999Na0.001Cd2Sb2,550,0.378370235
Sr0.999Na0.001Cd2Sb2,600,0.430657893
Sr0.999Na0.001Cd2Sb2,650,0.475046263
Sr0.99Na0.01Cd2Sb2,350,0.118362305
Sr0.99Na0.01Cd2Sb2,400,0.167902349
Sr0.99Na0.01Cd2Sb2,450,0.224761086
Sr0.99Na0.01Cd2Sb2,500,0.285488281
Sr0.99Na0.01Cd2Sb2,550,0.349144386
Sr0.99Na0.01Cd2Sb2,600,0.412235074
Sr0.99Na0.01Cd2Sb2,650,0.463645779
Sr0.9Ba0.05Ti0.8Nb0.2O3,450,0.014305588
Sr0.9Ba0.05Ti0.8Nb0.2O3,500,0.023674298
Sr0.9Ba0.05Ti0.8Nb0.2O3,550,0.035663063
Sr0.9Ba0.05Ti0.8Nb0.2O3,600,0.04989701
Sr0.9Ba0.05Ti0.8Nb0.2O3,650,0.065778897
Sr0.9Ba0.05Ti0.8Nb0.2O3,700,0.082569628
Sr0.9Ba0.05Ti0.8Nb0.2O3,750,0.099468788
Sr0.9Ba0.05Ti0.8Nb0.2O3,800,0.115695157
Sr0.9Ba0.05Ti0.8Nb0.2O3,850,0.130567238
Sr0.9Ba0.05Ti0.8Nb0.2O3,900,0.143583783
Sr0.9Ba0.05Ti0.8Nb0.2O3,950,0.154504309
Sr0.9Ba0.05Ti0.8Nb0.2O3,1000,0.163429632
Sr0.9Ba0.05Ti0.8Nb0.2O3,1050,0.170882381
Sr0.9Ba0.08Ti0.8Nb0.2O3,500,0.032959086
Sr0.9Ba0.08Ti0.8Nb0.2O3,550,0.051202905
Sr0.9Ba0.08Ti0.8Nb0.2O3,600,0.07346281
Sr0.9Ba0.08Ti0.8Nb0.2O3,650,0.098552755
Sr0.9Ba0.08Ti0.8Nb0.2O3,700,0.124998105
Sr0.9Ba0.08Ti0.8Nb0.2O3,750,0.151229592
Sr0.9Ba0.08Ti0.8Nb0.2O3,800,0.175777277
Sr0.9Ba0.08Ti0.8Nb0.2O3,850,0.197464507
Sr0.9Ba0.08Ti0.8Nb0.2O3,900,0.215601879
Sr0.9Ba0.08Ti0.8Nb0.2O3,950,0.230181196
Sr0.9Ba0.08Ti0.8Nb0.2O3,1000,0.242069428
Sr0.9Ba0.08Ti0.8Nb0.2O3,1050,0.253202673
Sr0.9Ba0.09Ti0.8Nb0.2O3,500,0.02934831
Sr0.9Ba0.09Ti0.8Nb0.2O3,550,0.044588825
Sr0.9Ba0.09Ti0.8Nb0.2O3,600,0.061826071
Sr0.9Ba0.09Ti0.8Nb0.2O3,650,0.080389535
Sr0.9Ba0.09Ti0.8Nb0.2O3,700,0.099662088
Sr0.9Ba0.09Ti0.8Nb0.2O3,750,0.119071674
Sr0.9Ba0.09Ti0.8Nb0.2O3,800,0.138082996
Sr0.9Ba0.09Ti0.8Nb0.2O3,850,0.156189207
Sr0.9Ba0.09Ti0.8Nb0.2O3,900,0.1729036
Sr0.9Ba0.09Ti0.8Nb0.2O3,950,0.187751293
Sr0.9Ba0.09Ti0.8Nb0.2O3,1000,0.200260922
Sr0.9Ba0.09Ti0.8Nb0.2O3,1050,0.209956327
Sr0.9Ba0.1Ti0.8Nb0.2O3,400,0.0055078
Sr0.9Ba0.1Ti0.8Nb0.2O3,550,0.017889831
Sr0.9Ba0.1Ti0.8Nb0.2O3,600,0.027169551
Sr0.9Ba0.1Ti0.8Nb0.2O3,650,0.039261532
Sr0.9Ba0.1Ti0.8Nb0.2O3,700,0.053682487
Sr0.9Ba0.1Ti0.8Nb0.2O3,750,0.069712044
Sr0.9Ba0.1Ti0.8Nb0.2O3,800,0.08652098
Sr0.9Ba0.1Ti0.8Nb0.2O3,850,0.103299456
Sr0.9Ba0.1Ti0.8Nb0.2O3,900,0.119385254
Sr0.9Ba0.1Ti0.8Nb0.2O3,950,0.134392013
Sr0.9Ba0.1Ti0.8Nb0.2O3,1000,0.148337465
Sr0.9Ba0.1Ti0.8Nb0.2O3,1050,0.161771673
Sr0.9Ca0.1Si2,50,0.013894731
Sr0.9Ca0.1Si2,150,0.113187139
Sr0.9Ca0.1Si2,200,0.148196786
Sr0.9Ca0.1Si2,250,0.178136893
Sr0.9Dy0.1TiO3,550,0.163150785
Sr0.9Dy0.1TiO3,600,0.191289473
Sr0.9Dy0.1TiO3,650,0.211856058
Sr0.9Dy0.1TiO3,700,0.226279573
Sr0.9Dy0.1TiO3,750,0.236379446
Sr0.9Dy0.1TiO3,800,0.243953588
Sr0.9Dy0.1TiO3,850,0.250366482
Sr0.9Dy0.1TiO3,900,0.256137274
Sr0.9Dy0.1TiO3,950,0.260527856
Sr0.9Dy0.1TiO3,1000,0.26113096
Sr0.9Dy0.1TiO3,1050,0.253458246
Sr0.9Er0.1TiO3,400,0.114129036
Sr0.9Er0.1TiO3,450,0.158087048
Sr0.9Er0.1TiO3,550,0.179053348
Sr0.9Er0.1TiO3,600,0.178906269
Sr0.9Er0.1TiO3,650,0.179478185
Sr0.9Er0.1TiO3,700,0.182438797
Sr0.9Er0.1TiO3,750,0.187216721
Sr0.9Er0.1TiO3,800,0.191921685
Sr0.9Er0.1TiO3,850,0.194266723
Sr0.9Er0.1TiO3,900,0.192490383
Sr0.9Er0.1TiO3,950,0.186278916
Sr0.9Er0.1TiO3,1000,0.177688485
Sr0.9Er0.1TiO3,1050,0.172067353
Sr0.9Gd0.1TiO3,400,0.054858841
Sr0.9Gd0.1TiO3,450,0.083155243
Sr0.9Gd0.1TiO3,500,0.113867305
Sr0.9Gd0.1TiO3,550,0.144258141
Sr0.9Gd0.1TiO3,600,0.17235119
Sr0.9Gd0.1TiO3,650,0.196835452
Sr0.9Gd0.1TiO3,700,0.216970728
Sr0.9Gd0.1TiO3,750,0.232492861
Sr0.9Gd0.1TiO3,800,0.243518973
Sr0.9Gd0.1TiO3,850,0.25045271
Sr0.9Gd0.1TiO3,900,0.253889472
Sr0.9Gd0.1TiO3,950,0.254521661
Sr0.9Gd0.1TiO3,1000,0.253043917
Sr0.9Gd0.1TiO3,1050,0.250058357
Sr0.9La0.034Ti0.9Nb0.1O3,700,0.001106196
Sr0.9La0.034Ti0.9Nb0.1O3,750,0.0012466
Sr0.9La0.034Ti0.9Nb0.1O3,800,0.001369232
Sr0.9La0.034Ti0.9Nb0.1O3,850,0.001469734
Sr0.9La0.1Ti0.95Ta0.05O3,550,0.031409481
Sr0.9La0.1Ti0.95Ta0.05O3,600,0.042012566
Sr0.9La0.1Ti0.95Ta0.05O3,650,0.054231615
Sr0.9La0.1Ti0.95Ta0.05O3,700,0.067557201
Sr0.9La0.1Ti0.95Ta0.05O3,750,0.08145538
Sr0.9La0.1Ti0.95Ta0.05O3,800,0.09546507
Sr0.9La0.1Ti0.95Ta0.05O3,850,0.10929543
Sr0.9La0.1Ti0.95Ta0.05O3,900,0.122923237
Sr0.9La0.1Ti0.95Ta0.05O3,950,0.136690271
Sr0.9La0.1Ti0.95Ta0.05O3,1000,0.15140069
Sr0.9La0.1Ti0.97Ta0.03O3,500,0.07737605
Sr0.9La0.1Ti0.97Ta0.03O3,550,0.100980484
Sr0.9La0.1Ti0.97Ta0.03O3,600,0.124461079
Sr0.9La0.1Ti0.97Ta0.03O3,650,0.146768245
Sr0.9La0.1Ti0.97Ta0.03O3,700,0.167147001
Sr0.9La0.1Ti0.97Ta0.03O3,750,0.185201619
Sr0.9La0.1Ti0.97Ta0.03O3,800,0.200960274
Sr0.9La0.1Ti0.97Ta0.03O3,850,0.214939689
Sr0.9La0.1Ti0.97Ta0.03O3,900,0.228209781
Sr0.9La0.1Ti0.97Ta0.03O3,950,0.242458306
Sr0.9La0.1Ti0.97Ta0.03O3,1000,0.26005551
Sr0.9La0.1Ti0.99Ta0.01O3,400,0.055662751
Sr0.9La0.1Ti0.99Ta0.01O3,450,0.083571047
Sr0.9La0.1Ti0.99Ta0.01O3,500,0.111929912
Sr0.9La0.1Ti0.99Ta0.01O3,550,0.138497519
Sr0.9La0.1Ti0.99Ta0.01O3,600,0.162011465
Sr0.9La0.1Ti0.99Ta0.01O3,650,0.1820117
Sr0.9La0.1Ti0.99Ta0.01O3,700,0.198663472
Sr0.9La0.1Ti0.99Ta0.01O3,750,0.212580258
Sr0.9La0.1Ti0.99Ta0.01O3,800,0.224646704
Sr0.9La0.1Ti0.99Ta0.01O3,850,0.235841564
Sr0.9La0.1Ti0.99Ta0.01O3,900,0.247060632
Sr0.9La0.1Ti0.99Ta0.01O3,950,0.258939682
Sr0.9La0.1Ti0.99Ta0.01O3,1000,0.271677408
Sr0.9La0.1TiO3,350,0.027201185
Sr0.9La0.1TiO3,400,0.051746232
Sr0.9La0.1TiO3,450,0.080624008
Sr0.9La0.1TiO3,500,0.109816864
Sr0.9La0.1TiO3,550,0.13684669
Sr0.9La0.1TiO3,600,0.160499536
Sr0.9La0.1TiO3,650,0.180550247
Sr0.9La0.1TiO3,700,0.197487094
Sr0.9La0.1TiO3,750,0.205773026
Sr0.9La0.1TiO3,800,0.22588718
Sr0.9La0.1TiO3,850,0.239415752
Sr0.9La0.1TiO3,900,0.253410386
Sr0.9La0.1TiO3,950,0.267795925
Sr0.9La0.1TiO3,1000,0.239745292
Sr0.9La0.1TiO3,1050,0.193808577
Sr0.9Nd0.1TiO3,500,0.119655393
Sr0.9Nd0.1TiO3,550,0.139825816
Sr0.9Nd0.1TiO3,600,0.158360983
Sr0.9Nd0.1TiO3,650,0.174842245
Sr0.9Nd0.1TiO3,700,0.189009877
Sr0.9Nd0.1TiO3,750,0.20074063
Sr0.9Nd0.1TiO3,800,0.210025263
Sr0.9Nd0.1TiO3,850,0.216946088
Sr0.9Nd0.1TiO3,900,0.22165451
Sr0.9Nd0.1TiO3,950,0.224348569
Sr0.9Nd0.1TiO3,1000,0.22525048
Sr0.9Nd0.1TiO3,1050,0.224584174
Sr0.9Sm0.1TiO3,400,0.087452185
Sr0.9Sm0.1TiO3,650,0.213149125
Sr0.9Sm0.1TiO3,700,0.222980319
Sr0.9Sm0.1TiO3,750,0.229088535
Sr0.9Sm0.1TiO3,800,0.233523406
Sr0.9Sm0.1TiO3,850,0.237975332
Sr0.9Sm0.1TiO3,900,0.243170826
Sr0.9Sm0.1TiO3,950,0.248267855
Sr0.9Sm0.1TiO3,1000,0.250251181
Sr0.9Sm0.1TiO3,1050,0.2433277
Sr0.9Ti0.9Nb0.1O,400,0.00098632
Sr0.9Ti0.9Nb0.1O,450,0.001863751
Sr0.9Ti0.9Nb0.1O,500,0.003083884
Sr0.9Ti0.9Nb0.1O,600,0.006650424
Sr0.9Ti0.9Nb0.1O,650,0.008664643
Sr0.9Ti0.9Nb0.1O,700,0.009872322
Sr0.9Y0.1TiO3,350,0.102138331
Sr0.9Y0.1TiO3,400,0.110647865
Sr0.9Y0.1TiO3,450,0.120316428
Sr0.9Y0.1TiO3,500,0.074566296
Sr0.9Y0.1TiO3,550,0.138423101
Sr0.9Y0.1TiO3,600,0.149854837
Sr0.9Y0.1TiO3,650,0.157017298
Sr0.9Y0.1TiO3,700,0.200395119
Sr0.9Y0.1TiO3,750,0.172224335
Sr0.9Y0.1TiO3,800,0.118105816
Sr0.9Y0.1TiO3,850,0.174386814
Sr0.9Y0.1TiO3,900,0.208925362
Sr0.9Y0.1TiO3,950,0.212560863
Sr0.9Y0.1TiO3,1000,0.214056348
Sr0.9Y0.1TiO3,1050,0.209122118
Sr3Ga0.93Zn0.07Sb3,450,0.20081968
Sr3Ga0.93Zn0.07Sb3,500,0.287413816
Sr3Ga0.93Zn0.07Sb3,550,0.371429422
Sr3Ga0.93Zn0.07Sb3,600,0.450057023
Sr3Ga0.93Zn0.07Sb3,650,0.523316248
Sr3Ga0.93Zn0.07Sb3,700,0.592916974
Sr3Ga0.93Zn0.07Sb3,750,0.661120461
Sr3Ga0.93Zn0.07Sb3,800,0.729600502
Sr3Ga0.93Zn0.07Sb3,850,0.798304555
Sr3Ga0.93Zn0.07Sb3,900,0.864314889
Sr3Ga0.93Zn0.07Sb3,950,0.920709725
Sr3Ga0.95Zn0.05Sb3,600,0.405113742
Sr3Ga0.95Zn0.05Sb3,650,0.485711826
Sr3Ga0.95Zn0.05Sb3,700,0.562670922
Sr3Ga0.95Zn0.05Sb3,750,0.634464653
Sr3Ga0.95Zn0.05Sb3,800,0.700476091
Sr3Ga0.95Zn0.05Sb3,850,0.76113959
Sr3Ga0.95Zn0.05Sb3,900,0.818082614
Sr3Ga0.95Zn0.05Sb3,950,0.874267572
Sr3Ga0.98Zn0.02Sb3,500,0.281216101
Sr3Ga0.98Zn0.02Sb3,550,0.355547149
Sr3Ga0.98Zn0.02Sb3,600,0.427306785
Sr3Ga0.98Zn0.02Sb3,950,0.849069418
Sr3GaSb3,400,0.087225898
Sr3GaSb3,450,0.135021854
Sr3GaSb3,500,0.178783176
Sr3GaSb3,550,0.215680414
Sr3GaSb3,600,0.245450423
Sr3GaSb3,650,0.269702685
Sr3GaSb3,700,0.291225628
Sr3GaSb3,750,0.313292955
Sr3GaSb3,800,0.33896996
Sr3GaSb3,850,0.370419853
Sr5In1.975Zn0.025Sb6,400,0.032611901
Sr5In1.975Zn0.025Sb6,450,0.06451682
Sr5In1.975Zn0.025Sb6,500,0.102929031
Sr5In1.975Zn0.025Sb6,550,0.144803247
Sr5In1.975Zn0.025Sb6,600,0.187635419
Sr5In1.975Zn0.025Sb6,650,0.228186667
Sr5In1.975Zn0.025Sb6,700,0.261207217
Sr5In1.9Zn0.1Sb6,350,0.023495304
Sr5In1.9Zn0.1Sb6,400,0.058460202
Sr5In1.9Zn0.1Sb6,450,0.10431744
Sr5In1.9Zn0.1Sb6,500,0.156672618
Sr5In1.9Zn0.1Sb6,550,0.213547708
Sr5In1.9Zn0.1Sb6,600,0.272910018
Sr5In1.9Zn0.1Sb6,650,0.330201163
Sr5In1.9Zn0.1Sb6,700,0.375866033
SrCd2Sb2,350,0.089980834
SrCd2Sb2,400,0.12853143
SrCd2Sb2,450,0.164892701
SrCd2Sb2,500,0.198400674
SrCd2Sb2,550,0.232715347
SrCd2Sb2,600,0.268729345
SrCd2Sb2,650,0.297476561
SrSi2,50,0.002501801
SrSi2,100,0.015824156
SrSi2,150,0.02569512
SrSi2,200,0.037973741
SrSi2,300,0.146257371
SrSi2,350,0.09110638
SrSi2,400,0.093003278
SrSi2,450,0.08861289
SrSi2,500,0.082259097
SrSi2,550,0.076454017
SrSi2,600,0.07228199
SrSi2,650,0.069783554
SrSi2,700,0.068339431
SrSi2,750,0.067054509
SrSi2,800,0.065141815
SrTi0.97Nb0.03O3,200,0.064379857
SrTi0.98Nb0.02O3,100,0.048206499
SrTi0.98Nb0.02O3,150,0.048957904
SrTi0.98Nb0.02O3,200,0.058424464
SrTi0.98Nb0.02O3,250,0.06441204
SrTi0.995Nb0.005O3,100,0.03625241
SrTi0.995Nb0.005O3,150,0.033369445
SrTi0.995Nb0.005O3,200,0.035796382
SrTi0.995Nb0.005O3,250,0.034461205
SrTi0.99Nb0.01O3,200,0.054969442
SrTi0.99Nb0.01O3,250,0.055555924
SrTi0.9Nb0.1O3,450,0.000521936
SrTi0.9Nb0.1O3,500,0.000881644
SrTi0.9Nb0.1O3,600,0.002293156
SrTi0.9Nb0.1O3,650,0.003805744
SrTi0.9Nb0.1O3,700,0.005381981
SrTi0.9Nb0.1O3,750,0.005416966
SrTiO3,350,0.024712475
SrTiO3,400,0.029070442
SrTiO3,450,0.033430128
SrTiO3,500,0.048247636
SrTiO3,550,0.054651616
SrTiO3,600,0.047049337
SrTiO3,650,0.048409318
SrTiO3,700,0.088490012
SrTiO3,750,0.051622214
SrTiO3,800,0.054946867
SrTiO3,850,0.045732372
SrZn0.25Cu0.5Sb,350,0.037579976
SrZn0.25Cu0.5Sb,400,0.047587069
SrZn0.25Cu0.5Sb,450,0.049321918
SrZn0.25Cu0.5Sb,550,0.071501398
SrZn0.25Cu0.5Sb,600,0.0999355
SrZn0.25Cu0.5Sb,650,0.138520143
SrZn0.25Cu0.5Sb,700,0.18297492
SrZn0.25Cu0.5Sb,750,0.227908825
SrZn0.25Cu0.5Sb,800,0.268042176
SrZn0.25Cu0.5Sb,850,0.29942853
SrZn0.25Cu0.5Sb,900,0.320676609
SrZn0.25Cu0.5Sb,950,0.334172222
Ta0.03W0.97O2.9,400,0.006465326
Ta0.03W0.97O2.9,450,0.009226775
Ta0.03W0.97O2.9,500,0.012494917
Ta0.03W0.97O2.9,550,0.016249099
Ta0.03W0.97O2.9,600,0.020511404
Ta0.03W0.97O2.9,650,0.025335024
Ta0.03W0.97O2.9,700,0.030792628
Ta0.03W0.97O2.9,750,0.036964738
Ta0.03W0.97O2.9,800,0.043928099
Ta0.03W0.97O2.9,850,0.051744053
Ta0.04W0.96O2.9,450,0.010158467
Ta0.04W0.96O2.9,500,0.013672805
Ta0.04W0.96O2.9,550,0.017760543
Ta0.04W0.96O2.9,600,0.02247432
Ta0.04W0.96O2.9,650,0.027867333
Ta0.04W0.96O2.9,850,0.057606959
Ta0.05W0.95O2.9,650,0.031479454
Ta0.05W0.95O2.9,700,0.038785326
Ta0.05W0.95O2.9,750,0.047069215
Ta0.05W0.95O2.9,800,0.056412995
Ta0.05W0.95O2.9,850,0.066937097
Ta4SiTe4,150,0.018299028
Tb0.9Al0.1MnO3,300,1.98E-05
Tb2S3,300,0.022706607
Tb2S3,350,0.028322403
Tb2S3,400,0.035005583
Tb2S3,450,0.042849541
Tb2S3,500,0.051941677
Tb2S3,550,0.062361517
Tb2S3,600,0.074178838
Tb2S3,650,0.087451781
Tb2S3,700,0.102224982
Tb2S3,750,0.118527683
Tb2S3,800,0.13637186
Tb2S3,850,0.155750341
Te,400,0.13332487
Te,450,0.123844601
Te,500,0.066188972
Te,550,0.056034489
Te0.85Sb0.01Se0.1Ag0.02,300,0.155568111
Te0.85Sb0.01Se0.1Ag0.02,350,0.249968432
Te0.85Sb0.01Se0.1Ag0.02,400,0.314582605
Te0.85Sb0.01Se0.1Ag0.02,450,0.3220107
Te0.85Sb0.01Se0.1Ag0.02,500,0.314595581
Te0.875Sb0.01Se0.075Ag0.02,300,0.188502306
Te0.875Sb0.01Se0.075Ag0.02,350,0.321968321
Te0.875Sb0.01Se0.075Ag0.02,400,0.404201736
Te0.875Sb0.01Se0.075Ag0.02,450,0.454345779
Te0.875Sb0.01Se0.075Ag0.02,500,0.469113873
Te0.875Sb0.01Se0.075Ag0.02,550,0.472027185
Te0.87Sb0.01Se0.1,300,0.10306052
Te0.87Sb0.01Se0.1,350,0.215924874
Te0.87Sb0.01Se0.1,400,0.34904837
Te0.87Sb0.01Se0.1,450,0.464838767
Te0.87Sb0.01Se0.1,500,0.516954149
Te0.87Sb0.01Se0.1,550,0.508165713
Te0.895Sb0.01Se0.075,300,0.125896585
Te0.895Sb0.01Se0.075,350,0.258056739
Te0.895Sb0.01Se0.075,400,0.419711856
Te0.895Sb0.01Se0.075,450,0.554284536
Te0.895Sb0.01Se0.075,500,0.643483451
Te0.895Sb0.01Se0.075,550,0.673703085
Te0.92Sb0.01Se0.05,300,0.105428619
Te0.92Sb0.01Se0.05,350,0.217542951
Te0.92Sb0.01Se0.05,400,0.3509313
Te0.92Sb0.01Se0.05,450,0.483367577
Te0.92Sb0.01Se0.05,500,0.580919323
Te0.92Sb0.01Se0.05,550,0.631128362
Te0.94Ag0.02Sb0.01Se0.03,300,0.260798821
Te0.94Ag0.02Sb0.01Se0.03,350,0.405513941
Te0.95Ag0.02Sb0.01Se0.02,300,0.199889897
Te0.95Ag0.02Sb0.01Se0.02,350,0.334254026
Te0.95Ag0.02Sb0.01Se0.02,400,0.495548963
Te0.95Ag0.02Sb0.01Se0.02,450,0.643436758
Te0.95Ag0.02Sb0.01Se0.02,500,0.747057782
Te0.95Ag0.02Sb0.01Se0.02,550,0.812780097
Te0.96Ag0.02Sb0.01Se0.01,350,0.270467748
Te0.96Ag0.02Sb0.01Se0.01,400,0.41839551
Te0.96Ag0.02Sb0.01Se0.01,450,0.563857186
Te0.96Ag0.02Sb0.01Se0.01,500,0.68687748
Te0.96Ag0.02Sb0.01Se0.01,550,0.775778316
Te0.97Ag0.02Sb0.01,300,0.161327421
Te0.97Ag0.02Sb0.01,350,0.263163449
Te0.97Ag0.02Sb0.01,500,0.722874737
Te0.985Sb0.015,450,0.570758705
Te0.998Sb0.002,550,0.659988
Te0.998Sb0.002,600,0.657785014
Te0.999Sb0.001,500,0.573721352
Te0.999Sb0.001,550,0.632323297
Te0.999Sb0.001,600,0.554157343
Te0.9Sb0.01Se0.05Ag0.02,300,0.170201805
Te0.9Sb0.01Se0.05Ag0.02,350,0.320574155
Te0.9Sb0.01Se0.05Ag0.02,400,0.457137121
Te0.9Sb0.01Se0.05Ag0.02,450,0.573909874
Te0.9Sb0.01Se0.05Ag0.02,500,0.642190123
Te0.9Sb0.01Se0.05Ag0.02,550,0.692168002
Ti0.15Nb0.85FeSb,450,0.188497204
Ti0.15Nb0.85FeSb,500,0.231816233
Ti0.15Nb0.85FeSb,550,0.275433706
Ti0.15Nb0.85FeSb,600,0.324992872
Ti0.15Nb0.85FeSb,650,0.404978042
Ti0.15Nb0.85FeSb,700,0.451130119
Ti0.15Nb0.85FeSb,750,0.619676919
Ti0.15Nb0.85FeSb,800,0.719392776
Ti0.25Hf0.75NiSn,450,0.334693486
Ti0.25Hf0.75NiSn,500,0.392304463
Ti0.25Hf0.75NiSn,550,0.440349646
